datetime,TCAp,sGRP,TSL_IR,TSL_Full,TSL_Vis,TSL_LUX,BMP_TempC,BMP_Pa,BMP_AltM,MPU_AccelXMss,MPU_AccelYMss,MPU_AccelZMss,MPU_GyroXRads,MPU_GyroYRads,MPU_GyroZRads,MPU_MagXuT,MPU_MagYuT,MPU_MagZuT,MPU_TempC,label,source_file
2020/07/20 10:52:20:751,0,0,166.0,464.0,298.0,31.23,27.58,100199.23,100.38,-0.67,-8.62,-4.48,0.0,-0.0,-0.0,16.18,16.25,-14.6,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:20:878,0,0,166.0,464.0,298.0,31.23,27.58,100201.2,100.22,-0.69,-8.64,-4.49,0.0,-0.0,-0.0,15.85,16.48,-11.09,28.48,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:21:005,0,0,166.0,463.0,297.0,31.09,27.59,100201.12,100.22,-0.7,-8.63,-4.49,0.0,-0.0,-0.0,15.03,15.9,-13.29,28.48,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:21:132,0,0,166.0,463.0,297.0,31.09,27.59,100199.22,100.38,-0.71,-8.61,-4.47,-0.0,0.0,0.0,14.86,15.09,-14.6,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:21:259,0,0,165.0,462.0,297.0,31.16,27.58,100197.68,100.51,-0.66,-8.61,-4.46,0.0,0.0,-0.0,14.2,15.32,-16.36,28.48,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:21:385,0,0,165.0,462.0,297.0,31.16,27.58,100199.06,100.39,-0.69,-8.61,-4.48,-0.0,0.0,0.0,15.19,14.63,-13.72,28.48,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:21:512,0,0,165.0,462.0,297.0,31.16,27.58,100201.98,100.15,-0.69,-8.62,-4.48,0.0,0.0,0.0,15.52,15.79,-11.97,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:21:639,0,0,165.0,462.0,297.0,31.16,27.58,100198.88,100.41,-0.69,-8.62,-4.5,-0.0,0.0,-0.0,16.18,14.86,-14.6,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:21:766,0,0,165.0,462.0,297.0,31.16,27.58,100197.85,100.5,-0.67,-8.64,-4.51,0.0,-0.0,-0.0,16.18,15.55,-16.36,28.48,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:21:893,0,0,165.0,461.0,296.0,31.02,27.58,100199.06,100.39,-0.68,-8.61,-4.51,0.0,-0.0,-0.0,15.03,14.97,-11.53,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:22:020,0,0,165.0,460.0,295.0,30.87,27.58,100198.03,100.48,-0.69,-8.61,-4.5,-0.0,0.0,0.0,17.66,15.21,-11.53,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:22:147,0,0,165.0,461.0,296.0,31.02,27.59,100200.08,100.31,-0.7,-8.62,-4.51,0.0,-0.0,0.0,14.7,14.97,-12.41,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:22:273,0,0,164.0,460.0,296.0,31.08,27.58,100200.17,100.3,-0.7,-8.63,-4.54,-0.0,0.0,0.0,13.71,14.97,-11.53,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:22:400,0,0,165.0,460.0,295.0,30.87,27.58,100198.97,100.4,-0.68,-8.62,-4.5,-0.0,0.0,-0.0,15.19,14.86,-13.72,28.48,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:22:527,0,0,164.0,460.0,296.0,31.08,27.58,100203.53,100.02,-0.69,-8.61,-4.51,-0.0,0.0,0.0,15.52,15.32,-14.6,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:22:654,0,0,164.0,459.0,295.0,30.94,27.58,100201.56,100.18,-0.68,-8.64,-4.5,-0.0,0.0,-0.0,15.36,16.13,-11.53,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:22:781,0,0,164.0,459.0,295.0,30.94,27.59,100202.06,100.14,-0.71,-8.63,-4.52,-0.0,0.0,0.0,15.03,16.13,-12.41,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:22:908,0,0,164.0,458.0,294.0,30.8,27.58,100201.3,100.21,-0.7,-8.62,-4.51,0.0,-0.0,-0.0,15.52,15.55,-16.36,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:23:035,0,0,164.0,459.0,295.0,30.94,27.58,100201.47,100.19,-0.68,-8.63,-4.51,-0.0,-0.0,-0.0,16.35,15.44,-12.41,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:23:161,0,0,164.0,458.0,294.0,30.8,27.58,100198.8,100.42,-0.68,-8.62,-4.5,-0.0,0.0,-0.0,15.03,15.9,-13.29,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:23:288,0,0,164.0,457.0,293.0,30.66,27.58,100197.77,100.5,-0.69,-8.63,-4.52,0.0,-0.0,-0.0,16.02,15.67,-14.16,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:23:415,0,0,163.0,457.0,294.0,30.87,27.58,100197.85,100.5,-0.7,-8.63,-4.52,-0.0,0.0,0.0,14.7,14.97,-15.04,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:23:542,0,0,163.0,457.0,294.0,30.87,27.57,100197.09,100.52,-0.7,-8.61,-4.49,-0.0,0.0,0.0,14.53,15.55,-14.6,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:23:669,0,0,163.0,457.0,294.0,30.87,27.59,100200.08,100.31,-0.69,-8.63,-4.5,-0.0,0.0,-0.0,15.36,15.21,-14.16,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:23:796,0,0,163.0,456.0,293.0,30.72,27.58,100200.17,100.3,-0.69,-8.62,-4.48,-0.0,-0.0,-0.0,16.18,16.02,-11.97,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:23:923,0,0,163.0,457.0,294.0,30.87,27.58,100198.88,100.41,-0.68,-8.63,-4.49,-0.0,-0.0,-0.0,15.52,15.55,-16.36,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:24:049,0,0,163.0,456.0,293.0,30.72,27.58,100200.09,100.31,-0.7,-8.63,-4.5,0.0,-0.0,0.0,15.36,15.67,-12.41,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:24:176,0,0,163.0,456.0,293.0,30.72,27.58,100198.88,100.41,-0.69,-8.63,-4.52,0.0,-0.0,-0.0,16.18,14.63,-12.85,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:24:303,0,0,163.0,455.0,292.0,30.58,27.58,100199.48,100.36,-0.69,-8.61,-4.5,0.0,-0.0,-0.0,14.53,15.55,-12.85,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:24:430,0,0,163.0,456.0,293.0,30.72,27.58,100197.69,100.51,-0.69,-8.62,-4.5,-0.0,0.0,-0.0,17.5,14.86,-12.85,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:24:557,0,0,163.0,454.0,291.0,30.44,27.58,100196.22,100.63,-0.7,-8.6,-4.49,-0.0,-0.0,-0.0,15.52,15.09,-11.09,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:24:684,0,0,163.0,455.0,292.0,30.58,27.58,100198.03,100.48,-0.69,-8.62,-4.48,-0.0,0.0,-0.0,15.69,15.21,-9.77,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:24:810,0,0,162.0,455.0,293.0,30.79,27.58,100198.97,100.4,-0.69,-8.62,-4.52,-0.0,0.0,0.0,15.69,15.21,-9.77,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:24:937,0,0,162.0,455.0,293.0,30.79,27.58,100198.29,100.46,-0.68,-8.63,-4.49,-0.0,-0.0,-0.0,14.2,15.32,-16.36,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:25:064,0,0,162.0,454.0,292.0,30.65,27.58,100196.73,100.59,-0.68,-8.61,-4.5,-0.0,-0.0,0.0,15.85,15.32,-11.97,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:25:191,0,0,162.0,454.0,292.0,30.65,27.58,100198.38,100.45,-0.69,-8.63,-4.53,0.0,-0.0,-0.0,15.69,15.44,-15.04,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:25:318,0,0,162.0,454.0,292.0,30.65,27.58,100197.69,100.51,-0.68,-8.62,-4.51,-0.0,-0.0,0.0,14.53,15.32,-15.48,28.48,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:25:445,0,0,162.0,453.0,291.0,30.51,27.57,100198.13,100.47,-0.7,-8.63,-4.51,0.0,0.0,0.0,15.03,14.97,-8.9,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:25:572,0,0,162.0,452.0,290.0,30.37,27.57,100199.67,100.34,-0.68,-8.63,-4.5,-0.0,-0.0,-0.0,15.19,15.09,-11.97,28.48,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:25:698,0,0,162.0,453.0,291.0,30.51,27.57,100198.13,100.47,-0.69,-8.61,-4.52,-0.0,-0.0,-0.0,15.69,15.44,-12.41,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:25:825,0,0,162.0,453.0,291.0,30.51,27.57,100194.85,100.75,-0.69,-8.6,-4.51,-0.0,-0.0,-0.0,15.36,14.74,-12.41,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:25:952,0,0,162.0,452.0,290.0,30.37,27.58,100198.03,100.48,-0.71,-8.6,-4.5,0.0,0.0,-0.0,16.68,15.67,-14.16,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:26:079,0,0,162.0,452.0,290.0,30.37,27.58,100200.34,100.29,-0.68,-8.62,-4.52,0.0,0.0,0.0,15.52,15.79,-14.6,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:26:206,0,0,161.0,452.0,291.0,30.58,27.58,100199.75,100.34,-0.68,-8.62,-4.51,-0.0,-0.0,-0.0,15.69,15.9,-14.16,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:26:333,0,0,161.0,452.0,291.0,30.58,27.58,100198.29,100.46,-0.68,-8.61,-4.52,0.0,-0.0,-0.0,14.86,15.32,-11.09,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:26:460,0,0,161.0,451.0,290.0,30.43,27.58,100199.48,100.36,-0.7,-8.63,-4.51,0.0,-0.0,-0.0,15.52,16.25,-12.85,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:26:586,0,0,161.0,450.0,289.0,30.29,27.58,100197.69,100.51,-0.68,-8.61,-4.51,-0.0,0.0,-0.0,15.03,15.44,-10.65,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:26:713,0,0,161.0,451.0,290.0,30.43,27.58,100197.86,100.5,-0.69,-8.62,-4.5,0.0,-0.0,-0.0,14.7,14.74,-11.53,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:26:840,0,0,161.0,451.0,290.0,30.43,27.58,100198.38,100.45,-0.7,-8.59,-4.51,0.0,0.0,0.0,16.51,15.55,-14.6,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:26:967,0,0,161.0,451.0,290.0,30.43,27.58,100196.48,100.61,-0.69,-8.6,-4.5,0.0,0.0,0.0,15.03,15.44,-15.04,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:27:094,0,0,161.0,451.0,290.0,30.43,27.58,100196.91,100.58,-0.69,-8.61,-4.52,-0.0,-0.0,-0.0,15.36,15.67,-14.16,28.48,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:27:221,0,0,161.0,450.0,289.0,30.29,27.57,100196.31,100.63,-0.69,-8.62,-4.5,-0.0,0.0,0.0,14.7,15.21,-19.43,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:27:348,0,0,161.0,450.0,289.0,30.29,27.57,100195.2,100.72,-0.7,-8.62,-4.51,-0.0,0.0,0.0,15.03,15.67,-15.04,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:27:474,0,0,161.0,449.0,288.0,30.15,27.57,100195.71,100.68,-0.69,-8.62,-4.5,0.0,0.0,-0.0,15.36,14.97,-11.53,28.48,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:27:601,0,0,160.0,449.0,289.0,30.36,27.57,100197.44,100.53,-0.68,-8.61,-4.46,0.0,0.0,0.0,14.7,15.44,-14.16,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:27:728,0,0,160.0,449.0,289.0,30.36,27.58,100198.2,100.47,-0.68,-8.62,-4.5,-0.0,-0.0,-0.0,14.53,14.39,-12.85,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:27:855,0,0,160.0,449.0,289.0,30.36,27.58,100196.14,100.64,-0.68,-8.62,-4.5,-0.0,0.0,-0.0,14.53,16.02,-10.21,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:27:982,0,0,160.0,449.0,289.0,30.36,27.58,100196.48,100.61,-0.69,-8.62,-4.52,0.0,-0.0,-0.0,15.19,14.86,-12.85,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:28:109,0,0,160.0,449.0,289.0,30.36,27.58,100199.48,100.36,-0.71,-8.62,-4.5,-0.0,0.0,0.0,14.86,15.55,-12.85,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:28:236,0,0,160.0,449.0,289.0,30.36,27.58,100197.08,100.56,-0.68,-8.63,-4.5,-0.0,0.0,0.0,14.7,15.67,-15.04,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:28:362,0,0,160.0,449.0,289.0,30.36,27.58,100198.89,100.41,-0.69,-8.62,-4.52,0.0,0.0,0.0,15.85,14.39,-13.72,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:28:489,0,0,160.0,449.0,289.0,30.36,27.57,100196.92,100.57,-0.68,-8.62,-4.53,-0.0,-0.0,-0.0,15.85,16.48,-16.36,28.48,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:28:616,0,0,160.0,448.0,288.0,30.22,27.57,100196.83,100.58,-0.69,-8.62,-4.52,-0.0,0.0,-0.0,15.52,15.79,-13.72,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:28:743,0,0,160.0,448.0,288.0,30.22,27.57,100197.52,100.52,-0.69,-8.61,-4.5,-0.0,0.0,-0.0,15.69,15.67,-15.92,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:28:870,0,0,159.0,448.0,289.0,30.43,27.57,100198.73,100.42,-0.69,-8.61,-4.5,-0.0,0.0,-0.0,14.53,15.79,-13.72,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:28:997,0,0,159.0,447.0,288.0,30.28,27.58,100198.2,100.47,-0.69,-8.61,-4.5,-0.0,-0.0,-0.0,16.84,16.25,-13.72,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:29:124,0,0,160.0,447.0,287.0,30.07,27.57,100198.3,100.46,-0.7,-8.61,-4.52,-0.0,-0.0,-0.0,15.36,15.9,-12.41,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:29:250,0,0,160.0,447.0,287.0,30.07,27.57,100193.91,100.83,-0.69,-8.62,-4.5,-0.0,0.0,0.0,16.18,16.25,-13.72,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:29:377,0,0,159.0,447.0,288.0,30.28,27.57,100196.44,100.6,-0.69,-8.62,-4.51,-0.0,-0.0,-0.0,15.19,15.32,-11.97,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:29:504,0,0,159.0,447.0,288.0,30.28,27.58,100198.03,100.48,-0.68,-8.63,-4.51,-0.0,-0.0,-0.0,15.36,15.21,-12.41,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:29:631,0,0,159.0,446.0,287.0,30.14,27.57,100197.09,100.56,-0.68,-8.61,-4.5,-0.0,-0.0,-0.0,15.36,15.44,-15.92,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:29:758,0,0,159.0,446.0,287.0,30.14,27.58,100198.38,100.45,-0.7,-8.62,-4.52,-0.0,0.0,0.0,14.7,14.97,-15.04,28.48,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:29:885,0,0,159.0,446.0,287.0,30.14,27.57,100197.86,100.5,-0.7,-8.62,-4.48,-0.0,0.0,0.0,16.02,15.21,-15.04,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:30:012,0,0,159.0,446.0,287.0,30.14,27.57,100198.38,100.45,-0.7,-8.61,-4.51,-0.0,-0.0,0.0,15.36,15.21,-13.29,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:30:138,0,0,159.0,445.0,286.0,30.0,27.57,100197.64,100.51,-0.68,-8.62,-4.51,-0.0,0.0,-0.0,15.52,15.55,-12.85,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:30:265,0,0,159.0,446.0,287.0,30.14,27.57,100198.33,100.46,-0.7,-8.63,-4.52,-0.0,0.0,0.0,15.69,15.21,-13.29,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:30:392,0,0,159.0,446.0,287.0,30.14,27.57,100197.91,100.49,-0.68,-8.61,-4.49,-0.0,-0.0,-0.0,14.04,15.67,-14.16,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:30:519,0,0,159.0,446.0,287.0,30.14,27.57,100200.88,100.24,-0.69,-8.63,-4.5,-0.0,-0.0,-0.0,15.36,15.67,-13.29,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:30:646,0,0,159.0,445.0,286.0,30.0,27.57,100198.77,100.42,-0.71,-8.61,-4.51,-0.0,0.0,0.0,14.7,15.44,-14.16,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:30:773,0,0,159.0,445.0,286.0,30.0,27.57,100199.54,100.36,-0.68,-8.62,-4.49,-0.0,0.0,-0.0,16.02,15.21,-9.77,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:30:900,0,0,159.0,445.0,286.0,30.0,27.57,100199.63,100.35,-0.69,-8.63,-4.51,-0.0,0.0,-0.0,15.85,15.79,-10.21,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:31:026,0,0,159.0,445.0,286.0,30.0,27.57,100197.73,100.51,-0.69,-8.61,-4.49,-0.0,0.0,0.0,15.19,15.79,-13.72,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:31:153,0,0,158.0,445.0,287.0,30.21,27.57,100197.56,100.52,-0.68,-8.63,-4.52,-0.0,-0.0,0.0,15.85,15.32,-16.36,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:31:280,0,0,158.0,444.0,286.0,30.07,27.56,100199.55,100.35,-0.7,-8.63,-4.51,-0.0,-0.0,0.0,16.68,14.51,-15.04,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:31:407,0,0,158.0,444.0,286.0,30.07,27.57,100197.91,100.49,-0.68,-8.63,-4.52,-0.0,-0.0,-0.0,14.04,15.9,-15.04,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:31:534,0,0,158.0,444.0,286.0,30.07,27.56,100197.66,100.51,-0.7,-8.63,-4.52,-0.0,0.0,-0.0,16.68,14.97,-6.26,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:31:661,0,0,158.0,444.0,286.0,30.07,27.56,100198.77,100.42,-0.69,-8.6,-4.5,0.0,0.0,0.0,16.02,15.21,-15.04,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:31:788,0,0,158.0,443.0,285.0,29.92,27.56,100198.69,100.43,-0.69,-8.61,-4.51,0.0,-0.0,-0.0,13.87,15.79,-14.6,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:31:914,0,0,158.0,444.0,286.0,30.07,27.56,100200.67,100.26,-0.68,-8.61,-4.51,0.0,-0.0,0.0,15.03,15.67,-12.41,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:32:041,0,0,158.0,443.0,285.0,29.92,27.56,100197.22,100.55,-0.7,-8.61,-4.52,0.0,-0.0,-0.0,15.69,15.21,-12.41,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:32:168,0,0,158.0,443.0,285.0,29.92,27.57,100197.73,100.51,-0.7,-8.63,-4.52,-0.0,-0.0,0.0,15.36,15.44,-15.04,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:32:295,0,0,158.0,443.0,285.0,29.92,27.56,100197.91,100.49,-0.69,-8.61,-4.5,0.0,0.0,0.0,15.03,15.21,-11.53,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:32:422,0,0,158.0,443.0,285.0,29.92,27.56,100195.67,100.68,-0.7,-8.62,-4.5,-0.0,-0.0,-0.0,14.53,15.79,-12.85,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:32:549,0,0,158.0,443.0,285.0,29.92,27.56,100196.37,100.62,-0.69,-8.62,-4.52,-0.0,-0.0,-0.0,14.86,15.09,-15.48,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:32:676,0,0,158.0,442.0,284.0,29.78,27.56,100196.96,100.57,-0.7,-8.62,-4.5,-0.0,-0.0,0.0,16.18,15.55,-14.6,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:32:802,0,0,158.0,442.0,284.0,29.78,27.56,100198.25,100.46,-0.7,-8.61,-4.48,-0.0,-0.0,-0.0,15.69,15.67,-11.53,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:32:929,0,0,158.0,442.0,284.0,29.78,27.56,100197.99,100.48,-0.69,-8.61,-4.5,0.0,-0.0,-0.0,15.19,15.55,-16.36,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:33:056,0,0,158.0,442.0,284.0,29.78,27.56,100196.62,100.6,-0.68,-8.61,-4.5,-0.0,0.0,-0.0,14.53,15.55,-14.6,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:33:183,0,0,158.0,441.0,283.0,29.64,27.56,100199.55,100.35,-0.69,-8.62,-4.5,0.0,0.0,-0.0,16.35,15.21,-15.04,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:33:310,0,0,157.0,442.0,285.0,29.99,27.56,100199.81,100.33,-0.68,-8.62,-4.52,-0.0,-0.0,-0.0,14.37,14.97,-15.92,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:33:437,0,0,157.0,441.0,284.0,29.85,27.56,100200.06,100.31,-0.68,-8.6,-4.51,-0.0,-0.0,0.0,15.52,16.02,-12.85,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:33:564,0,0,157.0,442.0,285.0,29.99,27.56,100200.33,100.29,-0.7,-8.62,-4.51,-0.0,-0.0,-0.0,15.36,16.13,-15.04,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:33:690,0,0,157.0,442.0,285.0,29.99,27.56,100200.49,100.27,-0.69,-8.61,-4.51,0.0,-0.0,0.0,15.36,15.67,-13.29,28.48,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:33:817,0,0,157.0,441.0,284.0,29.85,27.56,100199.2,100.38,-0.68,-8.6,-4.48,-0.0,-0.0,-0.0,15.36,14.97,-15.92,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:33:944,0,0,157.0,441.0,284.0,29.85,27.56,100198.44,100.45,-0.69,-8.6,-4.5,-0.0,0.0,0.0,13.54,15.09,-12.85,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:34:071,0,0,157.0,441.0,284.0,29.85,27.56,100201.09,100.22,-0.69,-8.62,-4.52,0.0,-0.0,0.0,15.36,15.44,-13.29,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:34:198,0,0,157.0,441.0,284.0,29.85,27.56,100201.96,100.15,-0.69,-8.59,-4.51,-0.0,-0.0,0.0,15.52,16.25,-15.48,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:34:325,0,0,157.0,441.0,284.0,29.85,27.56,100199.81,100.33,-0.69,-8.61,-4.5,-0.0,-0.0,-0.0,14.86,16.02,-14.6,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:34:451,0,0,157.0,441.0,284.0,29.85,27.56,100199.72,100.34,-0.69,-8.61,-4.5,-0.0,0.0,0.0,16.18,15.55,-8.46,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:34:578,0,0,157.0,441.0,284.0,29.85,27.56,100200.84,100.25,-0.69,-8.62,-4.5,0.0,-0.0,-0.0,15.36,15.44,-13.29,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:34:705,0,0,157.0,440.0,283.0,29.71,27.56,100200.58,100.27,-0.7,-8.6,-4.5,-0.0,0.0,0.0,14.86,16.25,-14.6,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:34:832,0,0,157.0,440.0,283.0,29.71,27.56,100200.75,100.25,-0.68,-8.61,-4.54,-0.0,-0.0,-0.0,14.86,14.86,-11.97,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:34:959,0,0,157.0,441.0,284.0,29.85,27.56,100200.67,100.26,-0.68,-8.61,-4.52,0.0,-0.0,-0.0,14.53,14.63,-11.09,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:35:086,0,0,157.0,441.0,284.0,29.85,27.56,100198.34,100.46,-0.69,-8.62,-4.52,0.0,-0.0,-0.0,15.52,15.79,-13.72,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:35:213,0,0,157.0,440.0,283.0,29.71,27.56,100199.03,100.25,-0.7,-8.62,-4.52,-0.0,-0.0,0.0,16.02,15.9,-11.53,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:35:339,0,0,157.0,439.0,282.0,29.56,27.56,100200.5,100.27,-0.7,-8.6,-4.52,-0.0,-0.0,0.0,15.69,15.67,-11.53,28.49,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:35:466,0,0,157.0,440.0,283.0,29.71,27.56,100201.88,100.16,-0.68,-8.62,-4.5,-0.0,-0.0,0.0,15.69,15.67,-14.16,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:52:35:593,0,0,157.0,440.0,283.0,29.71,27.55,100201.45,100.19,-0.68,-8.6,-4.51,-0.0,0.0,0.0,15.69,15.21,-15.04,28.5,ground_truth,shuttle_ExFatLogger02.csv
