datetime,TCAp,sGRP,TSL_IR,TSL_Full,TSL_Vis,TSL_LUX,BMP_TempC,BMP_Pa,BMP_AltM,MPU_AccelXMss,MPU_AccelYMss,MPU_AccelZMss,MPU_GyroXRads,MPU_GyroYRads,MPU_GyroZRads,MPU_MagXuT,MPU_MagYuT,MPU_MagZuT,MPU_TempC,label,source_file
2020/07/20 15:11:00:911,0,0,303.0,1488.0,1185.0,154.01,28.85,100192.99,100.9,-0.68,-8.29,-5.03,-0.02,-0.02,-0.13,14.65,19.52,-15.33,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:01:038,0,0,299.0,1464.0,1165.0,151.3,28.85,100192.91,100.91,-1.47,-8.61,-4.77,-0.06,0.03,0.06,13.69,17.65,-17.16,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:01:165,0,0,292.0,1431.0,1139.0,147.95,28.85,100192.64,100.93,-0.81,-8.52,-4.49,-0.01,-0.06,-0.07,13.69,18.35,-20.82,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:01:292,0,0,272.0,1311.0,1039.0,134.38,28.85,100192.72,100.93,-0.81,-8.06,-4.6,-0.04,-0.01,-0.12,14.65,18.12,-21.74,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:01:419,0,0,217.0,997.0,780.0,99.59,28.84,100190.88,101.08,-0.18,-6.7,-4.8,0.43,0.0,0.62,13.04,18.35,-18.99,29.96,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:01:546,0,0,206.0,976.0,770.0,99.14,28.85,100191.19,101.06,-0.79,-8.85,-4.81,-0.12,-0.01,-0.07,13.69,18.35,-19.91,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:01:672,0,0,267.0,1230.0,963.0,123.05,28.85,100190.41,101.12,-0.46,-8.47,-4.68,-0.03,0.08,-0.05,14.33,18.59,-25.4,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:01:799,0,0,200.0,882.0,682.0,86.06,28.85,100190.76,101.09,0.41,-8.65,-3.92,-0.47,-0.15,-0.01,12.72,18.59,-26.32,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:01:926,0,0,241.0,1106.0,865.0,110.41,28.85,100194.72,100.76,-1.22,-8.21,-4.51,0.11,0.05,0.16,13.69,18.82,-22.66,29.92,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:02:053,0,0,310.0,1401.0,1091.0,138.65,28.84,100191.4,101.04,-0.88,-9.14,-3.91,-0.05,-0.0,-0.06,13.04,17.89,-24.49,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:02:180,0,0,310.0,1375.0,1065.0,134.62,28.84,100191.23,101.05,-0.58,-7.88,-5.75,0.08,0.05,0.11,13.53,17.54,-21.28,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:02:307,0,0,304.0,1344.0,1040.0,131.34,28.84,100192.27,100.97,-0.95,-8.43,-5.15,-0.04,-0.01,0.02,12.07,17.89,-21.74,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:02:434,0,0,300.0,1308.0,1008.0,126.77,28.84,100192.27,100.97,-0.77,-8.91,-3.48,-0.04,0.01,-0.04,13.53,16.83,-13.96,29.95,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:02:560,0,0,293.0,1267.0,974.0,122.2,28.84,100195.11,100.73,-0.86,-8.33,-4.86,0.02,-0.0,0.0,14.01,16.02,-14.42,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:02:687,0,0,290.0,1250.0,960.0,120.32,28.84,100192.79,100.92,-0.77,-8.3,-4.98,-0.0,0.01,0.02,14.17,16.83,-14.87,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:02:814,0,0,290.0,1246.0,956.0,119.71,28.84,100192.19,100.97,-0.8,-8.34,-4.91,0.0,-0.0,-0.03,14.01,15.78,-15.33,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:02:941,0,0,288.0,1236.0,948.0,118.66,28.84,100188.74,101.26,-0.93,-8.25,-5.0,0.01,0.01,0.03,14.01,16.02,-12.58,29.95,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:03:068,0,0,285.0,1220.0,935.0,116.95,28.83,100190.3,101.13,-0.92,-8.49,-4.89,-0.01,-0.02,-0.06,14.81,16.13,-13.04,29.95,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:03:195,0,0,284.0,1215.0,931.0,116.42,28.84,100193.91,100.83,-1.12,-8.36,-4.99,-0.01,0.01,0.03,14.17,15.2,-13.04,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:03:322,0,0,283.0,1207.0,924.0,115.44,28.83,100190.3,101.13,-0.76,-8.31,-4.97,0.03,-0.01,-0.03,14.98,16.25,-12.58,29.95,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:03:448,0,0,281.0,1202.0,921.0,115.17,28.83,100189.36,101.21,-0.8,-8.27,-4.88,0.01,0.01,0.05,14.49,15.67,-10.3,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:03:575,0,0,281.0,1199.0,918.0,114.71,28.83,100191.6,101.02,-0.49,-9.26,-4.57,-0.24,-0.13,-0.24,14.65,16.25,-12.58,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:03:702,0,0,284.0,1215.0,931.0,116.42,28.82,100190.78,101.09,-0.53,-8.51,-4.77,-0.05,-0.06,-0.16,13.36,16.25,-12.58,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:03:829,0,0,284.0,1212.0,928.0,115.96,28.83,100194.45,100.78,-1.09,-8.16,-5.04,-0.0,0.04,0.1,14.81,15.9,-12.13,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:03:956,0,0,284.0,1215.0,931.0,116.42,28.82,100191.81,101.0,-1.06,-8.17,-5.05,0.04,0.03,0.1,14.01,16.95,-14.42,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:04:083,0,0,286.0,1215.0,929.0,115.92,28.82,100193.11,100.89,-0.87,-8.3,-5.03,0.01,-0.0,-0.02,14.01,15.78,-11.67,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:04:210,0,0,296.0,1273.0,977.0,122.37,28.82,100192.94,100.91,-1.43,-8.3,-4.96,-0.01,0.04,0.1,14.65,16.25,-13.5,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:04:336,0,0,295.0,1271.0,976.0,122.31,28.82,100193.2,100.89,-1.59,-8.46,-4.99,-0.01,0.01,0.06,14.33,15.78,-13.5,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:04:463,0,0,297.0,1273.0,976.0,122.12,28.82,100193.55,100.86,-0.7,-8.17,-4.96,0.01,0.03,0.08,14.81,16.13,-14.87,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:04:590,0,0,296.0,1273.0,977.0,122.37,28.82,100193.2,100.89,-0.9,-8.45,-4.9,0.01,-0.03,-0.08,14.49,15.9,-13.96,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:04:717,0,0,295.0,1269.0,974.0,122.0,28.82,100193.2,100.89,-0.7,-8.25,-4.92,0.0,-0.01,0.02,13.69,16.25,-13.5,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:04:844,0,0,296.0,1275.0,979.0,122.68,28.82,100193.28,100.88,-0.9,-8.48,-4.92,-0.01,-0.02,-0.05,14.49,15.2,-13.96,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:04:971,0,0,297.0,1274.0,977.0,122.28,28.82,100193.37,100.87,-0.78,-8.31,-5.03,0.0,0.01,-0.01,13.85,16.37,-13.04,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:05:098,0,0,295.0,1268.0,973.0,121.85,28.82,100192.69,100.93,-0.85,-8.42,-4.9,-0.0,0.0,-0.0,14.17,16.13,-11.21,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:05:224,0,0,296.0,1273.0,977.0,122.37,28.82,100192.17,100.97,-0.87,-8.33,-4.96,0.0,0.0,0.01,13.36,16.25,-16.25,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:05:351,0,0,297.0,1274.0,977.0,122.28,28.81,100193.47,100.86,-0.84,-8.22,-5.06,0.0,0.01,0.03,14.33,15.78,-15.33,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:05:478,0,0,295.0,1269.0,974.0,122.0,28.81,100191.66,101.02,-0.9,-8.24,-4.97,-0.0,0.01,0.04,14.01,16.02,-14.42,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:05:605,0,0,296.0,1272.0,976.0,122.22,28.82,100196.39,100.62,-0.87,-8.36,-4.97,0.0,-0.0,-0.01,14.33,15.78,-15.33,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:05:732,0,0,297.0,1275.0,978.0,122.43,28.81,100193.65,100.85,-0.83,-8.41,-4.95,-0.0,-0.0,-0.02,14.01,16.02,-10.75,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:05:859,0,0,296.0,1270.0,974.0,121.91,28.81,100193.13,100.89,-0.88,-8.35,-4.98,-0.0,0.0,0.01,14.01,16.25,-11.67,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:05:986,0,0,296.0,1271.0,975.0,122.06,28.81,100194.25,100.8,-0.91,-8.39,-5.0,-0.0,-0.0,-0.01,13.85,17.07,-12.13,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:06:112,0,0,297.0,1275.0,978.0,122.43,28.82,100195.02,100.73,-0.85,-8.31,-4.99,0.0,0.0,0.01,14.01,15.78,-11.67,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:06:239,0,0,296.0,1273.0,977.0,122.37,28.81,100195.45,100.7,-0.99,-8.41,-4.97,0.0,-0.0,-0.01,14.33,16.02,-9.84,29.95,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:06:366,0,0,296.0,1271.0,975.0,122.06,28.81,100192.02,100.99,-0.86,-8.34,-5.0,-0.0,0.0,0.01,14.33,16.25,-11.67,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:06:493,0,0,296.0,1263.0,967.0,120.83,28.81,100195.46,100.7,-0.96,-8.43,-4.93,-0.01,-0.0,-0.01,14.33,16.02,-8.92,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:06:620,0,0,286.0,1212.0,926.0,115.46,28.81,100193.66,100.85,-0.19,-8.34,-5.27,0.01,-0.0,0.0,13.53,16.13,-11.21,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:06:747,0,0,284.0,1210.0,926.0,115.65,28.81,100195.38,100.7,-1.07,-8.6,-5.07,0.04,0.0,-0.08,14.17,15.2,-14.87,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:06:874,0,0,286.0,1216.0,930.0,116.08,28.81,100194.08,100.81,-1.66,-8.3,-5.2,0.03,0.03,0.04,14.33,15.55,-11.67,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:07:000,0,0,287.0,1218.0,931.0,116.14,28.81,100195.73,100.68,-0.93,-8.22,-5.11,0.01,0.03,0.07,14.17,16.37,-11.21,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:07:127,0,0,285.0,1213.0,928.0,115.87,28.8,100192.38,100.96,-0.84,-7.81,-6.02,0.02,0.03,0.1,15.3,16.02,-16.25,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:07:254,0,0,284.0,1205.0,921.0,114.88,28.8,100190.99,101.07,-0.67,-8.05,-5.56,0.01,-0.02,-0.09,15.46,15.43,-11.21,29.94,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:07:381,0,0,278.0,1184.0,906.0,113.14,28.8,100189.83,101.17,-0.6,-7.82,-6.41,0.05,0.01,0.02,15.14,14.97,-7.55,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:07:508,0,0,267.0,1136.0,869.0,108.49,28.8,100193.41,100.87,-0.7,-7.92,-5.48,0.04,0.0,0.02,17.07,14.27,-6.63,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:07:635,0,0,259.0,1109.0,850.0,106.32,28.8,100193.58,100.86,-0.93,-8.97,-6.15,-0.05,-0.02,-0.07,22.07,12.75,-1.6,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:07:761,0,0,247.0,1074.0,827.0,103.93,28.81,100194.17,100.81,-0.68,-7.72,-5.21,0.01,0.01,0.03,33.18,10.3,-15.79,29.92,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:07:888,0,0,253.0,1140.0,887.0,112.63,28.8,100193.23,100.88,-0.58,-8.4,-4.92,0.01,0.01,0.03,32.7,14.38,-40.97,29.93,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:08:015,0,0,273.0,1258.0,985.0,125.87,28.8,100190.08,101.15,1.29,-7.12,-6.6,0.53,0.09,0.09,24.64,19.52,-40.05,29.91,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:08:142,0,0,284.0,1317.0,1033.0,132.23,28.8,100193.53,100.86,-1.19,-8.51,-5.12,0.14,0.04,-0.04,22.71,20.45,-32.73,29.92,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:08:269,0,0,213.0,947.0,734.0,92.85,28.8,100190.17,101.14,-0.94,-8.75,-4.93,-0.17,-0.02,-0.2,18.52,20.45,-29.98,29.91,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:08:396,0,0,287.0,1405.0,1118.0,145.19,28.8,100190.86,101.08,-0.97,-7.63,-4.65,0.05,0.09,0.19,17.39,20.1,-32.27,29.91,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:08:523,0,0,411.0,1930.0,1519.0,195.11,28.8,100188.53,101.28,0.32,-9.45,-5.16,-0.19,-0.05,-0.1,17.39,20.1,-32.27,29.9,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:08:649,0,0,422.0,1972.0,1550.0,198.83,28.8,100192.5,100.95,0.27,-8.66,-4.47,0.3,0.7,0.74,15.46,19.4,-25.86,29.9,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:08:776,0,0,411.0,1920.0,1509.0,193.55,28.8,100189.4,101.21,-3.09,-8.21,-5.67,0.15,1.54,1.38,20.29,18.47,-20.37,29.9,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:08:903,0,0,390.0,1839.0,1449.0,186.33,28.8,100192.06,100.98,-2.42,-7.17,-5.96,0.24,2.1,1.28,24.16,18.24,-14.87,29.91,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:09:030,0,0,382.0,1881.0,1499.0,194.96,28.8,100191.81,101.0,-1.66,-7.66,-6.01,0.25,2.02,0.99,26.58,16.02,-9.84,29.91,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:09:157,0,0,367.0,1890.0,1523.0,200.29,28.8,100191.98,100.99,-1.92,-8.12,-5.2,0.27,2.03,1.19,30.61,13.8,-0.23,29.92,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:09:284,0,0,366.0,1902.0,1536.0,202.44,28.8,100191.47,101.03,-0.76,-6.51,-5.23,0.44,1.34,1.35,29.64,13.33,9.85,29.9,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:09:411,0,0,375.0,1932.0,1557.0,204.78,28.8,100191.72,101.01,-3.75,-7.16,-5.86,0.27,0.97,0.35,30.93,11.46,13.51,29.9,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:09:537,0,0,371.0,1930.0,1559.0,205.52,28.79,100190.18,101.14,-0.7,-7.84,-5.02,0.27,0.04,0.16,29.8,11.35,16.71,29.89,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:09:664,0,0,369.0,1939.0,1570.0,207.46,28.79,100191.65,101.02,-1.21,-8.53,-4.94,-0.22,-0.01,-0.15,29.96,11.93,17.17,29.9,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:09:791,0,0,361.0,1922.0,1561.0,206.91,28.79,100187.43,101.37,-1.03,-7.66,-4.94,0.08,0.01,0.07,29.15,12.28,13.97,29.9,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:09:918,0,0,345.0,1837.0,1492.0,197.76,28.79,100193.3,100.88,-1.04,-8.58,-4.7,-0.03,0.01,0.05,28.35,13.33,16.25,29.89,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:10:045,0,0,335.0,1772.0,1437.0,190.18,28.79,100191.39,101.04,-1.13,-8.36,-5.27,0.01,0.02,0.01,28.03,12.63,15.34,29.87,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:10:172,0,0,346.0,1809.0,1463.0,193.09,28.79,100192.69,100.93,-0.73,-8.25,-5.24,0.03,-0.0,-0.03,29.15,12.28,14.88,29.89,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:10:299,0,0,355.0,1836.0,1481.0,194.97,28.79,100193.91,100.83,-1.2,-8.64,-4.83,-0.01,0.02,0.01,29.15,12.05,14.88,29.88,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:10:425,0,0,361.0,1837.0,1476.0,193.55,28.78,100190.84,101.09,-0.68,-8.01,-5.05,0.04,-0.02,-0.07,29.64,12.16,12.59,29.87,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:10:552,0,0,361.0,1791.0,1430.0,186.34,28.78,100195.32,100.71,-0.75,-8.45,-4.91,-0.02,-0.04,-0.05,29.8,12.52,17.63,29.89,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:10:679,0,0,341.0,1656.0,1315.0,170.42,28.78,100192.48,100.95,-0.61,-8.06,-5.01,0.02,-0.02,0.06,29.15,11.81,14.88,29.88,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:10:806,0,0,301.0,1424.0,1123.0,144.53,28.78,100193.52,100.86,-0.73,-8.48,-4.61,-0.0,-0.01,-0.02,29.64,12.4,15.34,29.88,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:10:933,0,0,280.0,1295.0,1015.0,129.83,28.77,100192.66,100.93,-0.82,-8.64,-4.76,-0.09,0.0,-0.03,28.99,12.4,8.93,29.88,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:11:060,0,0,280.0,1292.0,1012.0,129.37,28.77,100192.49,100.95,-0.8,-8.33,-4.96,0.03,-0.01,-0.1,28.83,12.28,13.05,29.87,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:11:187,0,0,273.0,1251.0,978.0,124.78,28.77,100192.31,100.96,-1.12,-8.44,-4.93,-0.02,0.02,-0.01,30.12,12.28,13.05,29.87,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:11:313,0,0,270.0,1217.0,947.0,120.26,28.77,100190.69,101.1,-0.65,-8.03,-5.46,0.01,-0.07,-0.09,28.83,11.58,12.13,29.86,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:11:440,0,0,266.0,1178.0,912.0,115.23,28.77,100191.2,101.05,-1.16,-7.48,-5.36,0.15,-0.06,0.49,30.28,12.4,9.85,29.89,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:11:567,0,0,256.0,1125.0,869.0,109.55,28.77,100191.3,101.05,-1.01,-7.4,-5.34,0.17,0.77,0.62,30.12,11.35,13.97,29.87,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:11:694,0,0,246.0,1082.0,836.0,105.42,28.77,100191.98,100.91,-0.72,-7.55,-5.87,0.46,1.71,0.76,28.83,10.41,21.29,29.87,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:11:821,0,0,239.0,1095.0,856.0,109.21,28.77,100192.16,100.98,-0.93,-8.56,-5.6,0.09,1.96,0.95,27.54,9.01,28.61,29.88,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:11:948,0,0,241.0,1170.0,929.0,120.38,28.77,100192.77,100.92,-1.29,-7.43,-6.05,0.32,2.05,1.28,27.54,9.01,28.61,29.87,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:12:075,0,0,231.0,1146.0,915.0,119.23,28.77,100192.59,100.94,-2.7,-7.58,-5.52,0.24,2.17,1.48,21.1,6.68,44.18,29.87,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:12:201,0,0,205.0,970.0,765.0,98.46,28.76,100194.41,100.79,-2.48,-5.42,-6.63,0.24,1.56,1.47,17.88,5.98,46.01,29.87,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:12:328,0,0,210.0,1016.0,806.0,104.35,28.76,100194.75,100.76,-2.57,-7.6,-5.6,-0.04,0.57,0.01,17.07,5.86,52.87,29.88,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:12:455,0,0,210.0,1014.0,804.0,104.04,28.76,100194.23,100.8,-0.75,-8.54,-5.18,0.03,0.02,0.01,15.14,6.09,52.87,29.87,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:12:582,0,0,211.0,1017.0,806.0,104.25,28.76,100193.98,100.82,-1.19,-8.34,-5.78,-0.06,-0.01,-0.21,16.43,6.79,51.96,29.87,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:12:709,0,0,211.0,1012.0,801.0,103.47,28.76,100192.95,100.91,-0.88,-8.91,-5.24,-0.08,0.02,-0.13,16.1,6.33,51.96,29.85,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:12:836,0,0,209.0,1004.0,795.0,102.74,28.76,100194.28,100.8,-0.53,-8.41,-4.94,-0.01,-0.02,-0.1,15.3,6.91,53.33,29.87,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:12:963,0,0,208.0,1002.0,794.0,102.68,28.76,100194.54,100.78,-1.06,-8.58,-4.72,-0.03,0.01,0.01,14.81,7.26,54.71,29.85,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:13:089,0,0,204.0,992.0,788.0,102.16,28.76,100192.26,100.97,-0.7,-8.29,-5.16,0.02,-0.01,-0.03,15.3,6.44,55.16,29.86,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:13:216,0,0,199.0,981.0,782.0,101.73,28.75,100191.53,101.03,-0.57,-8.59,-4.68,-0.08,0.01,-0.06,15.14,6.79,54.71,29.86,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:13:343,0,0,195.0,983.0,788.0,103.09,28.75,100192.91,100.91,-1.19,-8.3,-5.01,-0.0,0.03,0.13,14.49,6.56,51.04,29.85,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:13:470,0,0,190.0,980.0,790.0,103.93,28.75,100190.41,101.12,-0.54,-8.16,-4.93,0.03,-0.02,0.02,13.53,6.79,53.79,29.85,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:13:597,0,0,184.0,965.0,781.0,103.16,28.74,100190.86,100.9,-1.02,-8.41,-4.87,-0.01,0.01,0.08,13.85,5.86,51.04,29.87,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:13:724,0,0,180.0,952.0,772.0,102.17,28.75,100190.67,101.1,-0.73,-8.39,-4.69,0.03,-0.01,0.01,14.81,6.56,48.3,29.86,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:13:851,0,0,172.0,917.0,745.0,98.78,28.75,100189.22,101.22,-0.79,-8.59,-4.65,-0.03,-0.02,-0.13,14.33,5.74,47.84,29.84,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:13:977,0,0,160.0,852.0,692.0,91.73,28.75,100191.27,101.05,-0.5,-8.25,-4.7,0.03,0.01,0.02,12.56,7.03,48.3,29.86,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:14:104,0,0,149.0,781.0,632.0,83.46,28.75,100189.39,101.21,-0.74,-8.54,-4.94,0.01,-0.01,-0.1,14.17,6.79,48.3,29.86,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:14:231,0,0,139.0,718.0,579.0,76.2,28.75,100190.94,101.08,-1.02,-8.35,-4.89,-0.01,0.01,0.03,13.69,6.68,45.09,29.86,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:14:358,0,0,127.0,633.0,506.0,66.01,28.75,100191.19,101.06,-0.6,-8.34,-4.94,0.01,-0.02,-0.06,14.17,6.33,45.55,29.86,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:14:485,0,0,113.0,548.0,435.0,56.35,28.75,100193.01,100.9,-0.52,-8.09,-5.41,-0.01,0.0,0.04,14.01,5.98,45.09,29.87,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:14:612,0,0,97.0,458.0,361.0,46.44,28.74,100193.62,100.85,-0.9,-8.23,-5.19,0.02,0.02,0.09,14.33,6.44,44.18,29.87,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:14:739,0,0,86.0,392.0,306.0,38.98,28.75,100191.97,100.99,0.12,-8.16,-3.98,-0.07,0.03,-0.05,15.62,6.68,44.18,29.86,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:14:865,0,0,80.0,353.0,273.0,34.46,28.74,100192.33,100.96,-0.59,-9.03,-4.8,-0.28,-0.05,-0.31,15.46,6.56,41.89,29.86,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:14:992,0,0,51.0,217.0,166.0,20.72,28.75,100193.27,100.88,-1.63,-8.85,-2.08,-0.05,-0.05,-0.07,14.98,7.14,41.43,29.86,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:15:119,0,0,56.0,248.0,192.0,24.26,28.74,100193.95,100.82,-0.83,-8.64,-4.86,-0.1,0.02,0.08,16.26,6.91,43.26,29.85,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:15:246,0,0,61.0,273.0,212.0,26.87,28.74,100191.98,100.99,-1.43,-9.22,-4.0,0.0,0.05,0.11,17.07,6.79,42.8,29.85,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:15:373,0,0,82.0,363.0,281.0,35.5,28.74,100191.55,101.03,-1.19,-11.56,-2.17,0.19,-0.09,-0.28,16.59,6.44,42.35,29.86,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:15:500,0,0,99.0,437.0,338.0,42.67,28.74,100190.69,101.13,-1.69,-13.42,-5.29,-0.5,-0.1,-0.68,17.39,7.49,40.97,29.85,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:15:627,0,0,109.0,471.0,362.0,45.41,28.74,100189.83,101.17,-0.71,-8.91,-4.98,-0.36,-0.08,-0.49,17.23,8.08,43.26,29.85,missing_parts,shuttle_ExFatLogger02.csv
2020/07/20 15:11:15:753,0,0,124.0,531.0,407.0,50.91,28.74,100193.19,100.89,0.81,-11.46,-2.8,-0.32,-0.29,-1.17,18.2,8.55,43.26,29.87,missing_parts,shuttle_ExFatLogger02.csv
